BLOCKID,HOUSE
090010739004003, 128
090010736002003, 128
090010739001008, 128
090012572002033, 128
090010738001010, 128
090012572002026, 128
090010735003015, 128
090010735003004, 128
090012572002006, 128
090010713001000, 128
090010735003006, 128
090010735003014, 128
090010736002008, 128
090010738002008, 128
090010738001009, 128
090010716002003, 128
090010713001003, 128
090010713002002, 128
090010739003001, 128
090012572002025, 128
090012572002011, 128
090010739004001, 128
090010739001003, 128
090010735003011, 128
090010738002010, 128
090010738001014, 128
090010738001006, 128
090010714002000, 128
090010736002002, 128
090010738001011, 128
090010736002007, 128
090012572002016, 128
090010735002003, 128
090010734003006, 128
090010739001001, 128
090010736001001, 128
090010714002011, 128
090010735003001, 128
090010739004005, 128
090010735001010, 128
090010714002005, 128
090010738001001, 128
090010714003005, 128
090012572002005, 128
090012572002021, 128
090010736001004, 128
090010738001004, 128
090010713001005, 128
090010735003007, 128
090010735001009, 128
090010714001000, 128
090010735002000, 128
090010736002012, 128
090010739001004, 128
090010735002001, 128
090010735001007, 128
090010738001012, 128
090010716002000, 128
090012572003002, 128
090010712003002, 128
090010714003011, 128
090012572002014, 128
090010716001000, 128
090010738002011, 128
090012572002030, 128
090010735002002, 128
090010713002003, 128
090010739001007, 128
090010735002006, 128
090010739001002, 128
090010713001004, 128
090010714003006, 128
090010735001013, 128
090010735001011, 128
090010714003007, 128
090010735001012, 128
090010739001009, 128
090010735003013, 128
090010738001017, 128
090010735003012, 128
090010712003008, 128
090010712003007, 128
090010736001007, 128
090012572003003, 128
090010735003003, 128
090010714001002, 128
090010739001005, 128
090012572002020, 128
090012572004006, 128
090012572002028, 128
090010714003013, 128
090010734003005, 128
090010721003016, 129
090010702002003, 129
090010703001021, 129
090010701002005, 129
090010721002008, 129
090010721001029, 129
090010710002015, 129
090010721001022, 129
090010721001007, 129
090010721002014, 129
090010701002001, 129
090010702003007, 129
090010719001004, 129
090010721002010, 129
090010721002009, 129
090010721003013, 129
090010719002002, 129
090010702002002, 129
090010721003004, 129
090010701003006, 129
090010710002004, 129
090010701001003, 129
090010711003007, 129
090010720001001, 129
090010703001017, 129
090010720001003, 129
090010720001004, 129
090010702003001, 129
090010703001031, 129
090010721002011, 129
090010701004009, 129
090010720001007, 129
090010701001009, 129
090010720002007, 129
090010703001022, 129
090010721003012, 129
090010701004006, 129
090010721001028, 129
090010702002013, 129
090010702002008, 129
090010701003012, 129
090010702001007, 129
090010721003006, 129
090010720002003, 129
090010701001014, 129
090010703001030, 129
090010720002000, 129
090010720002001, 129
090010721003011, 129
090010703001039, 129
090010720001012, 129
090010701001000, 129
090010720001010, 129
090010719002004, 129
090010702002005, 129
090010701002009, 129
090010703001019, 129
090010721002013, 129
090010701003005, 129
090010720001008, 129
090010701002011, 129
090010702001004, 129
090010710001009, 129
090010701004002, 129
090010710002014, 129
090010710001006, 129
090010703001029, 129
090010701001018, 129
090010701003013, 129
090010719002007, 129
090010702003004, 129
090010701004008, 129
090010721002001, 129
090010721003003, 129
090010720001002, 129
090010701003008, 129
090010710002019, 129
090010721003008, 129
090010720001006, 129
090010703001040, 129
090010702001003, 129
090010702002010, 129
090010703001034, 129
090010703001032, 129
090010710001000, 129
090010701002010, 129
090010702002001, 129
090010720001009, 129
090010702002012, 129
090010702003003, 129
090010721003015, 129
090010710002002, 129
090010701003002, 129
090010720001014, 129
090010701002013, 129
090010710001001, 129
090010710002020, 129
090010721002012, 129
090010703001024, 129
090010703001037, 129
090010702003006, 129
090010710001003, 129
090010721003018, 129
090010701001011, 129
090010710001005, 129
090010702002000, 129
090010721001030, 129
090010721003000, 129
090010702002011, 129
090010702003005, 129
090010720002004, 129
090010701001015, 129
090010721002000, 129
090010701001013, 129
090010701004001, 129
090010719002001, 129
090010710002009, 129
090010702002004, 129
090010703001035, 129
090010721001021, 129
090010701004000, 129
090010721003009, 129
090010703001033, 129
090010721003014, 129
090010701002003, 129
090010721002002, 129
090010702001002, 129
090010701002006, 129
090010721002007, 129
090010721001006, 129
090010703001018, 129
090010701002004, 129
090010701001006, 129
090010710002012, 129
090010702003008, 129
090010703001028, 129
090010720002002, 129
090010701001002, 129
090010701002012, 129
090010701001007, 129
090010701004007, 129
090010721001027, 129
090010721002004, 129
090010702002014, 129
090010720001005, 129
090010701004003, 129
090010710001010, 129
090010720001013, 129
090010719002006, 129
090010710002011, 129
090010701003010, 129
090010710001008, 129
090010702001000, 129
090010701002008, 129
090010702002015, 129
090010701003003, 129
090010721001008, 129
090010720002006, 129
090010703001020, 129
090010701001004, 129
090010703001025, 129
090010701003009, 129
090010721002003, 129
090010710002010, 129
090010701003011, 129
090010721002015, 129
090010701002000, 129
090010710002017, 129
090010721001019, 129
090010702003000, 129
090010701004005, 129
090010721003002, 129
090010710001011, 129
090010701001016, 129
090010721001023, 129
090010701002002, 129
090010710002003, 129
090010701003001, 129
090010702001006, 129
090010703001027, 129
090010701001010, 129
090010701003007, 129
090010719002003, 129
090010719002000, 129
090010710002018, 129
090010721003001, 129
090010710001007, 129
090010710002007, 129
090010702001008, 129
090010721003005, 129
090010701001008, 129
090010701002007, 129
090010710001012, 129
090010703001016, 129
090010721002006, 129
090010702002007, 129
090010701003004, 129
090010702001001, 129
090010702002009, 129
090010701001012, 129
090010701001017, 129
090010703001041, 129
090010710002013, 129
090010701001001, 129
090010721003017, 129
090010711003006, 129
090010710002016, 129
090010702002006, 129
090010721001025, 129
090010702001005, 129
090010702003002, 129
090010721001024, 129
090010719002005, 129
090010701003000, 129
090010721001026, 129
090010703001023, 129
090010721003007, 129
090010721003010, 129
090010703001036, 129
090010720002005, 129
090010710001002, 129
090010701001005, 129
090010710001004, 129
090010711003008, 129
090010721002005, 129
090010703001026, 129
090010701004004, 129
090010721001020, 129
090010704001033, 130
090010740002007, 130
090010706002004, 130
090010739002000, 130
090010706002000, 130
090010711003014, 130
090010711002007, 130
090010739002011, 130
090010739003009, 130
090010709001006, 130
090010712002011, 130
090010706002048, 130
090010706001030, 130
090010706002016, 130
090010706001029, 130
090010705001000, 130
090010704001036, 130
090010740001030, 130
090010706001033, 130
090010740001018, 130
090010704001004, 130
090010711001008, 130
090010740001017, 130
090010740002018, 130
090010706001035, 130
090010705001005, 130
090010706002002, 130
090010705001013, 130
090010711001001, 130
090010712004004, 130
090010711001004, 130
090010739003013, 130
090010706001022, 130
090010705002001, 130
090010709002006, 130
090010739003007, 130
090010739003011, 130
090010740001031, 130
090010740002014, 130
090010706002042, 130
090010740001024, 130
090010709002004, 130
090010712002005, 130
090010739004006, 130
090010712001006, 130
090010706002055, 130
090010740001021, 130
090010739002008, 130
090010712003004, 130
090010739002006, 130
090010740001032, 130
090010709002017, 130
090010705001004, 130
090010705002009, 130
090010709002001, 130
090010740001029, 130
090010704001026, 130
090010739002002, 130
090010711003011, 130
090010705001008, 130
090010711003000, 130
090010709001004, 130
090010706002054, 130
090010740001041, 130
090010712002007, 130
090010706001005, 130
090010709002003, 130
090010711002002, 130
090010711001011, 130
090010711001002, 130
090010740002005, 130
090010712002010, 130
090010706002053, 130
090010705002005, 130
090010704001016, 130
090010704001032, 130
090010706002036, 130
090010706002022, 130
090010739003005, 130
090010706002041, 130
090010712002015, 130
090010705001003, 130
090010740002001, 130
090010703001008, 130
090010704001010, 130
090010740001040, 130
090010706002069, 130
090010703001002, 130
090010712004002, 130
090010740001033, 130
090010709002005, 130
090010704001023, 130
090010704001017, 130
090010740002004, 130
090010709002009, 130
090010739003002, 130
090010711002005, 130
090010704001012, 130
090010705002003, 130
090010703001001, 130
090010704001003, 130
090010740002017, 130
090010712002008, 130
090010712003003, 130
090010705001010, 130
090010712002012, 130
090010703001013, 130
090010706001037, 130
090010704001027, 130
090010706002071, 130
090010712002009, 130
090010706002061, 130
090010740002011, 130
090010712001002, 130
090010706002050, 130
090010706002008, 130
090010706002011, 130
090010704001011, 130
090010740001034, 130
090010711001003, 130
090010740001001, 130
090010712001003, 130
090010739003010, 130
090010706002059, 130
090010740001028, 130
090010740001003, 130
090010706002032, 130
090010709002010, 130
090010740002019, 130
090010706002012, 130
090010706002029, 130
090010712004001, 130
090010703001015, 130
090010711003003, 130
090010706002072, 130
090010740002003, 130
090010706001011, 130
090010740001038, 130
090010710002001, 130
090010740002020, 130
090010704001007, 130
090010706002023, 130
090010709002018, 130
090010706002073, 130
090010706002030, 130
090010740001008, 130
090010703001005, 130
090010704001035, 130
090010705001002, 130
090010712001005, 130
090010706002035, 130
090010740001005, 130
090010709002011, 130
090010706002040, 130
090010706001026, 130
090010740002016, 130
090010704001029, 130
090010706001006, 130
090010739002004, 130
090010740001023, 130
090010706001032, 130
090010706002051, 130
090010711002001, 130
090010706002009, 130
090010705001009, 130
090010706002006, 130
090010706001023, 130
090010709001005, 130
090010740001014, 130
090010739002003, 130
090010706001008, 130
090010740001025, 130
090010706001036, 130
090010711003002, 130
090010706001013, 130
090010703001003, 130
090010739004009, 130
090010740001015, 130
090010706002052, 130
090010712004003, 130
090010709002007, 130
090010706002005, 130
090010710002008, 130
090010706001001, 130
090010709001001, 130
090010703001010, 130
090010712004000, 130
090010706002056, 130
090010711001010, 130
090010703001011, 130
090010705001014, 130
090010709002008, 130
090010706002039, 130
090010739003004, 130
090010706002047, 130
090010703001006, 130
090010706001010, 130
090010712002004, 130
090010705001001, 130
090010712001009, 130
090010706002062, 130
090010706001027, 130
090010740002013, 130
090010739002007, 130
090010706002067, 130
090010709001002, 130
090010709001000, 130
090010740001035, 130
090010711001007, 130
090010706001004, 130
090010706001024, 130
090010739002012, 130
090010712002013, 130
090010703001000, 130
090010740001006, 130
090010706001000, 130
090010711003001, 130
090010739003006, 130
090010704001022, 130
090010709002002, 130
090010712002000, 130
090010709002012, 130
090010740001013, 130
090010706001016, 130
090010706002066, 130
090010740002021, 130
090010704001039, 130
090010706002064, 130
090010709002013, 130
090010740001000, 130
090010706002014, 130
090010703001014, 130
090010706002026, 130
090010739002010, 130
090010706002013, 130
090010709001007, 130
090010740002002, 130
090010706002075, 130
090010706001017, 130
090010706002065, 130
090010740001011, 130
090010740001010, 130
090010706002033, 130
090010706001012, 130
090010740001042, 130
090010711001006, 130
090010706001025, 130
090010706001014, 130
090010705002000, 130
090010706002031, 130
090010740001037, 130
090010704001006, 130
090010706001002, 130
090010709002015, 130
090010703001038, 130
090010711002003, 130
090010703001004, 130
090010704001019, 130
090010706002057, 130
090010704001020, 130
090010704001018, 130
090010706002058, 130
090010704001015, 130
090010706002043, 130
090010704001021, 130
090010739004007, 130
090010706002010, 130
090010740001002, 130
090010739002009, 130
