BLOCKID,SENATE
090034681021007, 7
090034808004004, 7
090034771041015, 7
090034771031007, 7
090034813001007, 7
090034812001010, 7
090034806002005, 7
090034762002015, 7
090034771041006, 7
090135382022006, 7
090034771042018, 7
090034804001004, 7
090034681023012, 7
090034681022013, 7
090034701006009, 7
090034771042013, 7
090034735022002, 7
090034813002008, 7
090034761001026, 7
090034701004012, 7
090135382021007, 7
090135351022007, 7
090034803002007, 7
090034681014009, 7
090034772002014, 7
090034772002025, 7
090034807002002, 7
090034771042017, 7
090034813002011, 7
090034811002007, 7
090135382014024, 7
090034761001019, 7
090034806003012, 7
090034805001010, 7
090034805001000, 7
090034761003011, 7
090034812002028, 7
090135382014031, 7
090034681021021, 7
090039800011001, 7
090135382021022, 7
090135382023011, 7
090034811002002, 7
090034762002020, 7
090034771032011, 7
090034681023016, 7
090034805002005, 7
090034813002014, 7
090034771031000, 7
090034681022004, 7
090034701001015, 7
090035243001008, 7
090034772001011, 7
090034810001003, 7
090034763002003, 7
090034803002020, 7
090034762002008, 7
090034813001022, 7
090034771041010, 7
090034771013003, 7
090034701004028, 7
090034763001018, 7
090034812002014, 7
090034805001009, 7
090034808001010, 7
090135382013016, 7
090035243001004, 7
090034810002030, 7
090034772002015, 7
090034771032004, 7
090034807002006, 7
090034812001000, 7
090034701004025, 7
090034813001009, 7
090034811001013, 7
090034811001009, 7
090034681023011, 7
090034681023007, 7
090135351021003, 7
090135382021029, 7
090035243003001, 7
090034803002029, 7
090034809001014, 7
090034681014007, 7
090034808001014, 7
090034803002023, 7
090034804002013, 7
090034701001003, 7
090034736013005, 7
090034761001025, 7
090034681022012, 7
090034763002018, 7
090135382012012, 7
090034808003003, 7
090034772002006, 7
090034681014004, 7
090034761002001, 7
090034761002008, 7
090034808001002, 7
090034809001027, 7
090034806002006, 7
090034735021010, 7
090034681015002, 7
090135382022004, 7
090135382021004, 7
090135382021033, 7
090034735021000, 7
090034810001012, 7
090034811002018, 7
090034735023000, 7
090034763003017, 7
090035243002009, 7
090034735023003, 7
090135382011018, 7
090135382011019, 7
090034771032012, 7
090034803002003, 7
090135382023008, 7
090039800021000, 7
090034807001009, 7
090034803002010, 7
090034803001010, 7
090034735021033, 7
090034771012013, 7
090034809001030, 7
090034812002004, 7
090034813002005, 7
090034809001011, 7
090034761001021, 7
090034803002001, 7
090034762002007, 7
090034701006007, 7
090034735021002, 7
090034681012007, 7
090034804002024, 7
090135382022010, 7
090135351021004, 7
090135382013008, 7
090034762001005, 7
090135382014001, 7
090034803002008, 7
090034811002021, 7
090034762001014, 7
090034735021004, 7
090034811002014, 7
090034809001008, 7
090034701005000, 7
090035243002020, 7
090034681015012, 7
090034681023006, 7
090034804002009, 7
090034803001013, 7
090035243003020, 7
090034804002023, 7
090034763003008, 7
090034812001003, 7
090034771041009, 7
090034681015005, 7
090034701006000, 7
090135382023001, 7
090035243001011, 7
090034771013000, 7
090034772002002, 7
090135382023007, 7
090034681021015, 7
090039800021001, 7
090034681013001, 7
090034771013015, 7
090034812002025, 7
090034805002008, 7
090034805002006, 7
090034681021003, 7
090034808001007, 7
090034761003016, 7
090035243001003, 7
090039800021006, 7
090034813001021, 7
090034762001013, 7
090034681012016, 7
090034763001008, 7
090034681023014, 7
090035243003014, 7
090034813002019, 7
090034810002019, 7
090034761001009, 7
090135382023018, 7
090034808002002, 7
090034806002008, 7
090034807002001, 7
090034772002008, 7
090034806004001, 7
090034808004009, 7
090034735021029, 7
090034813002004, 7
090034771031002, 7
090034701001005, 7
090034681015014, 7
090034681013016, 7
090034771013020, 7
090034762001001, 7
090034763001002, 7
090135382012024, 7
090035243001002, 7
090035243002000, 7
090034812001005, 7
090034763002016, 7
090034804001011, 7
090034808002005, 7
090034762002021, 7
090034761003023, 7
090034812001020, 7
090034813001003, 7
090035243002022, 7
090034811001008, 7
090034762002012, 7
090034811002008, 7
090034681012020, 7
090034681012021, 7
090034808003002, 7
090034810002026, 7
090034681021022, 7
090135351021002, 7
090135382021032, 7
090135382021024, 7
090135382014025, 7
090034735021030, 7
090034813001016, 7
090034812002005, 7
090034761001023, 7
090135382013009, 7
090135382023006, 7
090034772001001, 7
090034772001010, 7
090034771013016, 7
090034771013001, 7
090034809001026, 7
090034813002021, 7
090034807001000, 7
090034808004020, 7
090034681015007, 7
090034771012016, 7
090034681021011, 7
090034761003024, 7
090034812001009, 7
090035243001009, 7
090034804002000, 7
090034761001028, 7
090135382011000, 7
090035243002008, 7
090034771011014, 7
090039800031000, 7
090034806002001, 7
090034763003011, 7
090034736013007, 7
090034763002012, 7
090034811002011, 7
090039800021002, 7
090034811002010, 7
090034809001025, 7
090034763001009, 7
090034681014001, 7
090034681012015, 7
090035243003017, 7
090034811001001, 7
090034681012001, 7
090034772002026, 7
090135351022012, 7
090135351021008, 7
090135382014019, 7
090034771031001, 7
090034763002004, 7
090034810001010, 7
090034810002023, 7
090034805001026, 7
090034771032013, 7
090034681013013, 7
090034761002012, 7
090034681014018, 7
090034761003004, 7
090034808004003, 7
090034771012014, 7
090034812001014, 7
090034763002007, 7
090034813001008, 7
090034812002007, 7
090034681011008, 7
090034701004014, 7
090034811002001, 7
090034810001022, 7
090034763003005, 7
090135382011016, 7
090135382012011, 7
090034681015021, 7
090135382012028, 7
090135382012004, 7
090034808004016, 7
090034761002002, 7
090034763003001, 7
090034763001004, 7
090034806001004, 7
090135382021012, 7
090034681023001, 7
090135382012021, 7
090135382022008, 7
090034772002030, 7
090035243003006, 7
090034681023002, 7
090034809001035, 7
090034804001005, 7
090034807001001, 7
090034771012021, 7
090034681021001, 7
090034681021010, 7
090034681021028, 7
090034772001013, 7
090135382022002, 7
090135351021005, 7
090135382014015, 7
090135382022003, 7
090034806003008, 7
090034681012023, 7
090034803002018, 7
090035243003018, 7
090034681023004, 7
090034805001003, 7
090034772002017, 7
090034805001012, 7
090034805001018, 7
090034761001016, 7
090035243002007, 7
090034806001003, 7
090034805002013, 7
090034772001004, 7
090034681015018, 7
090034811001015, 7
090034761003010, 7
090034735021015, 7
090034763003019, 7
090034813001004, 7
090034772001007, 7
090135382014004, 7
090034806003013, 7
090034808002016, 7
090034681023008, 7
090034701006008, 7
090034806002007, 7
090034681022005, 7
090034681013003, 7
090034804002028, 7
090034763003021, 7
090034809001012, 7
090034772002018, 7
090034812001008, 7
090034763003022, 7
090034803001004, 7
090034810002003, 7
090034681012018, 7
090034809001004, 7
090034810002008, 7
090034761001020, 7
090034813002024, 7
090034808003005, 7
090034809001007, 7
090034805001004, 7
090034771041002, 7
090034812002002, 7
090034771031015, 7
090034701002002, 7
090034701004000, 7
090135382014026, 7
090034771013008, 7
090034681011003, 7
090034772002024, 7
090034701006012, 7
090034761003007, 7
090034772002021, 7
090034762002017, 7
090034681012010, 7
090034772002035, 7
090034810001018, 7
090034681013009, 7
090135382011003, 7
090135382013011, 7
090135382023013, 7
090034803002000, 7
090034808002010, 7
090034681013004, 7
090034810002016, 7
090034812002012, 7
090034809001037, 7
090034806003016, 7
090034806004013, 7
090034735022003, 7
090034701001019, 7
090034771042016, 7
090034761003001, 7
090034771011012, 7
090034763002009, 7
090135351022006, 7
090034806003014, 7
090034681013024, 7
090034701004015, 7
090034805001027, 7
090035243003012, 7
090034763001017, 7
090034735021016, 7
090034701001017, 7
090034805001011, 7
090034701004009, 7
090135382022015, 7
090034771012004, 7
090034763002019, 7
090034810001005, 7
090034771012018, 7
090034812002003, 7
090034806004008, 7
090034806004012, 7
090034762001000, 7
090034761003008, 7
090034681021014, 7
090034811001000, 7
090034808002001, 7
090034762002010, 7
090034803002002, 7
090034804002010, 7
090135382013012, 7
090034810002001, 7
090034811001002, 7
090034811001006, 7
090034763004005, 7
090034803002028, 7
090034805001017, 7
090135382013014, 7
090034807001008, 7
090135382013015, 7
090034681013006, 7
090034803002006, 7
090034804002003, 7
090034762001006, 7
090034681021006, 7
090034813002012, 7
090034772002010, 7
090034806001005, 7
090034809001005, 7
090034681015013, 7
090034812002020, 7
090135382021026, 7
090135382014020, 7
090135382022009, 7
090034701001007, 7
090034772002007, 7
090034681012000, 7
090034808002000, 7
090034813001002, 7
090034701004017, 7
090034763001007, 7
090034811002020, 7
090034807001005, 7
090034761001002, 7
090034681022007, 7
090034763001016, 7
090135382021018, 7
090034735021009, 7
090034735022009, 7
090034807002005, 7
090034812001004, 7
090034813002006, 7
090034735022000, 7
090034810001020, 7
090034771031016, 7
090034761002011, 7
090034810001023, 7
090034681023000, 7
090034701001013, 7
090034761001015, 7
090034701002006, 7
090135382011007, 7
090135382012014, 7
090135382021027, 7
090135382012000, 7
090035243002010, 7
090034804002025, 7
090035243003019, 7
090034808003008, 7
090034763001010, 7
090034681015009, 7
090034803002019, 7
090034805001028, 7
090034805001025, 7
090034813002026, 7
090034701003001, 7
090135382013020, 7
090034763004007, 7
090034763002020, 7
090135382023012, 7
090034810001019, 7
090034806002002, 7
090034772002000, 7
090034810002000, 7
090034813002009, 7
090034735022006, 7
090034761002013, 7
090034809001017, 7
090034762002019, 7
090034771011007, 7
090034809001013, 7
090035243003011, 7
090135382011008, 7
090034681014015, 7
090034763002014, 7
090034763003006, 7
090039800021007, 7
090034806003000, 7
090034812002023, 7
090034805001021, 7
090034761002006, 7
090034810002002, 7
090135382021015, 7
090135382021008, 7
090034701003004, 7
090034771013021, 7
090034735021017, 7
090034735021014, 7
090034681011009, 7
090034809001024, 7
090034810002006, 7
090034762002006, 7
090034808004019, 7
090034805001015, 7
090135382011002, 7
090135382023003, 7
090034681011013, 7
090034681021005, 7
090034681011012, 7
090034735023002, 7
090034761001011, 7
090034761003028, 7
090034813001019, 7
090034804002011, 7
090034807002003, 7
090034681021023, 7
090034771031014, 7
090034811002016, 7
090135351022001, 7
090034761003020, 7
090034681012014, 7
090034804002005, 7
090034808002014, 7
090034806002000, 7
090034701005004, 7
090034736013024, 7
090034809001023, 7
090034810001009, 7
090034762002000, 7
090034808001003, 7
090034772002029, 7
090034771041001, 7
090034735021032, 7
090034811001011, 7
090034812001021, 7
090034771012000, 7
090034805002002, 7
090034761001012, 7
090034681015023, 7
090034771031005, 7
090034809001003, 7
090034804001003, 7
090034803002016, 7
090034771013012, 7
090034808003010, 7
090034771011006, 7
090034762002005, 7
090039800021003, 7
090034812001007, 7
090034681021017, 7
090034763002011, 7
090034810002028, 7
090034811002009, 7
090034681021027, 7
090034806003015, 7
090034771011011, 7
090034806002014, 7
090034763001014, 7
090034681013014, 7
090034813001000, 7
090034681022010, 7
090034681011006, 7
090034681013002, 7
090034681013020, 7
090034763004001, 7
090034806004000, 7
090135382013021, 7
090034701001012, 7
090034763003020, 7
090135382012016, 7
090034806003002, 7
090034771042012, 7
090034771042015, 7
090135382012001, 7
090034763001006, 7
090034772002009, 7
090034813002003, 7
090034701002000, 7
090034735021022, 7
090034811001005, 7
090034701001010, 7
090034771011005, 7
090135382022000, 7
090135382014021, 7
090135382021023, 7
090034808004017, 7
090035243003016, 7
090035243002014, 7
090034810002029, 7
090034812002015, 7
090034812002029, 7
090034809001034, 7
090034808004018, 7
090034803001014, 7
090034813002010, 7
090034736013015, 7
090034772002004, 7
090034761001005, 7
090034763002015, 7
090135382021000, 7
090135382021030, 7
090034681013010, 7
090034772001003, 7
090034681021002, 7
090034810002024, 7
090034735021013, 7
090034701004026, 7
090034806004011, 7
090034811001018, 7
090034813001010, 7
090034681015016, 7
090034810001015, 7
090034736013002, 7
090034810001007, 7
090034771041005, 7
090034681012009, 7
090034804002018, 7
090135382011015, 7
090135382021011, 7
090034808002012, 7
090034761001003, 7
090034761001027, 7
090135382012009, 7
090135382012008, 7
090034681012004, 7
090034681015004, 7
090034681015006, 7
090034761002007, 7
090034763002024, 7
090034735021001, 7
090034771012015, 7
090034771012022, 7
090034735021023, 7
090034810002015, 7
090034812002019, 7
090034805001013, 7
090034771031008, 7
090034701004022, 7
090035243002004, 7
090135382022011, 7
090135382023010, 7
090035243002005, 7
090035243002019, 7
090034808001005, 7
090034812001015, 7
090034771042001, 7
090034771013007, 7
090034813002022, 7
090034812002011, 7
090034803002025, 7
090034808001000, 7
090034761001008, 7
090135382013007, 7
090135382013019, 7
090135382012026, 7
090034762002011, 7
090034803001001, 7
090034806001000, 7
090034806003003, 7
090034772002020, 7
090034803002012, 7
090034761003013, 7
090034772001008, 7
090034761001017, 7
090034803002024, 7
090034811002025, 7
090034681013007, 7
090035243003000, 7
090035243002018, 7
090135351021011, 7
090135382014006, 7
090135382014016, 7
090034806003004, 7
090034761003017, 7
090135382012005, 7
090034813002001, 7
090034763004006, 7
090035243002001, 7
090034761003005, 7
090034701004019, 7
090034771012009, 7
090034772002034, 7
090034813002007, 7
090034771032006, 7
090034763002013, 7
090034735021006, 7
090035243003021, 7
090034701005006, 7
090034804001006, 7
090034771031004, 7
090034810002005, 7
090135382021010, 7
090135381001000, 7
090034806003010, 7
090034808003000, 7
090034681013018, 7
090135382022005, 7
090034803001005, 7
090034809001001, 7
090034771042014, 7
090034809001029, 7
090034811002023, 7
090135382014030, 7
090034701006004, 7
090034812001001, 7
090135382014027, 7
090035243002011, 7
090034804002020, 7
090034771013018, 7
090034735022011, 7
090034763003016, 7
090034810002025, 7
090034812001012, 7
090135382013022, 7
090135382012027, 7
090034810002012, 7
090034803001006, 7
090034681014000, 7
090034771042022, 7
090034681021012, 7
090034701005005, 7
090034763001013, 7
090034804002026, 7
090034681021018, 7
090034735021018, 7
090034701004024, 7
090034735021019, 7
090034808001012, 7
090034804002012, 7
090034772002005, 7
090034810002014, 7
090034804002006, 7
090034771013010, 7
090034701002008, 7
090034771013005, 7
090034771011009, 7
090034812001022, 7
090034771031011, 7
090034761001029, 7
090034804002004, 7
090135382012015, 7
090034810001014, 7
090034701006006, 7
090034803001008, 7
090034771013002, 7
090034681021009, 7
090034761003002, 7
090034810001008, 7
090034771042008, 7
090034813001014, 7
090034763001003, 7
090034812001017, 7
090135382011014, 7
090034701004004, 7
090034810002007, 7
090034763003007, 7
090034808001009, 7
090034771041004, 7
090034811002022, 7
090034701004016, 7
090135382023002, 7
090135382023004, 7
090034771031006, 7
090034763002000, 7
090034805001020, 7
090135382013010, 7
090034803001012, 7
090034701002005, 7
090034681015020, 7
090034771011013, 7
090034736013014, 7
090035243001012, 7
090034811001014, 7
090035243002012, 7
090135382014010, 7
090135382014013, 7
090034806003001, 7
090035243003015, 7
090035243002002, 7
090034701006011, 7
090034771032009, 7
090034808003009, 7
090034771031003, 7
090034809001010, 7
090034813002002, 7
090034771041003, 7
090034681023015, 7
090034681013021, 7
090034809001040, 7
090034813001012, 7
